DISTRICT,ST_NM,ST_CEN_CD,DT_CEN_CD,censuscode,_sum,_sum_1,_sum_2,_sum_3,_sum_4,_sum_5,_sum_6,_sum_7,_sum_8,_sum_9,_sum_10,_sum_11,_sum,_sum_1,_sum_2,_sum_3,_sum_4,_sum_5,_sum_6,_sum_7,_sum_8,_sum_9,_sum_10,_sum_11
Narayanpur,Chhattisgarh,22,16,415,325.0900029,5698.929997,7077.950019,9221.569989,12177.25999,3359.7,4081.69,3760.289998,7586.800011,6362.410009,5784.609992,7314.210023,1261.109997,3530.359998,6598,14055.99,10406.99001,5753.240003,372.9499999,5505.89,2279.010003,5960.200004,3825.920003,2243.909996
Narmada,Gujarat,24,20,487,6005.520001,10245.89999,10581.60999,10748.80997,9773.089976,8369.009978,6359.770002,3573.899998,2132.91999,8949.119989,8106.359997,10488.29999,7167.56,8426.57999,10461.42999,10871.37998,10200.65001,8796.769989,4782.8,2460.030004,6108.339994,8838.759986,6694.539998,6040.75
Narsimhapur,Madhya Pradesh,23,35,452,16344.70997,25131.54,24117.61998,25489.04997,21869.13997,13338.56998,17615.62999,12843.58998,6543.309983,23426.14,21610.27998,28731.49998,24432.61998,23745.19999,25892.30999,27654.65997,26471.76998,22093.76999,9946.119992,15285.44997,13446.22,27530.00998,21697.37997,22401.62
Nashik,Maharashtra,27,20,516,78477.16998,104431.38,103283.2999,109910.67,102426.2299,70717.78989,72553.65996,50435.48995,24827.84995,79124.93992,89724.27991,107321.8499,82907.18995,85302.82996,99806.64993,101086.67,103542.9999,92288.07989,31693.93998,55056.30996,43709.03995,86300.89993,75686.73995,76291.66994
Navsari,Gujarat,24,23,490,9613.08,13078.14999,12626.89999,12568.09999,12505.62999,11207.01,10087.86999,2130.049994,858.3399982,11201.42999,10462.10998,12773.52,10523.5,10939.06,12201.83999,12383.15999,12674.08999,11074.63,6060.209998,7265.899998,7712.189993,11947.87999,9732.439992,9677.389995
Nawada,Bihar,10,35,237,10638.65999,15612.29999,14992.84999,16369.84999,13960.03999,11117.03,8982.14999,13469.98999,14269.32999,13255.75999,15847.11,24822.05999,12213.35999,13600.4,13135.17999,13939.88999,16114.04,14376.96999,6600.589997,8987.629994,10276.92999,20556.34999,15262.29,12262.84
Nayagarh,Odisha,21,16,385,3664.099996,9197.309994,9771.780001,11773.53996,10676.34998,7974.229996,6478.510004,4479.539993,9492.679985,9688.919991,9031.469987,11036.81,5046.749996,7657.889999,8101.119993,9177.180001,8874.700001,8948.57999,4203.030002,5809.800002,6523.250002,9384.899996,6942.019994,5038.459998
Neemuch,Madhya Pradesh,23,15,432,11227.02,18871.96999,17207.28999,16914.78997,15224.01998,8658.609988,12870.46999,9711.589976,14228.34998,14651.57999,16510.05999,18287.88997,13254.60999,14622.78999,17188.01998,17340.39999,17123.94999,13820.95999,9319.369996,7888.939998,11509.73999,14852.55999,12353.34999,12328.37999
Sri Potti Sriramulu Nellore,Andhra Pradesh,28,19,550,36276.73999,57542.88997,58634.47992,61545.3199,56477.85993,54730.43995,44508.76,5957.699992,47625.28994,52647.68995,45625.64998,49935.39994,43251.14998,47474.97999,58784.58997,57346.90996,61991.53993,59672.25995,38757.13002,44343.91998,49389.29001,50889.44999,43037.20999,41732.99
New Delhi,NCT of Delhi,7,5,94,12449.21003,12292.40001,12444.61001,10522.06007,10159.48999,9757.190001,9278.340018,8655.290015,9399.430004,9036.290007,10306.16999,10153.77999,12174.72002,11831.06,12761.17999,12150.82002,10531.79999,10341.64,10053.73001,8956.149994,10047.30002,10754.18996,10009.23001,10357.91999
Nizamabad,Andhra Pradesh,28,2,533,25903.79999,41223.57998,42364.64997,42859.55997,39333.34996,35776.06996,35646.28997,27125.61997,16336.39997,34241.52996,40355.82997,45136.36997,28571.84998,32630.57998,39110.87996,36686.22996,40520.91997,24004.55996,4538.919989,30495.74998,17792.49997,36487.64996,32135.19999,29462.68998
North,NCT of Delhi,7,2,91,11736.31,13230.72999,12120.34001,11036.12998,10784.62997,10104.24,9593.649973,9194.849993,10549.89998,11065.12001,11677.01003,14034.41001,12235.16001,12634.87999,13935.68,12258.77,11148.84997,10890.13002,10442.69998,9520.579991,10605.88,13283.30001,10930.94,10169.71998
North,Sikkim,11,1,241,1500.969999,7106.270027,6928.260027,9565.389961,8013.720007,7828.580014,5269.689997,6254.860009,8393.410001,7560.550018,6917.860028,8522.150006,3506.680004,4786.089998,6875.660022,7248.330028,7953.790019,7088.440018,4702.640002,3231.990003,6843.310016,8026.040008,6014.84,2754.449999
North 24 Parganas,West Bengal,19,11,337,58433.57003,63847.43993,61535.10002,61155.92002,46420.16002,47844.86002,39717.05996,32700.38997,3491.129993,65704.24001,58340.46997,85171.31,63549.24997,69108.47994,59749.89995,55372.99998,56353.93003,53385.54999,46937.02998,48608.95998,41187.00002,105970.7901,55734.38996,57430.60996
Dima Hasao,Assam,18,16,315,1444.519998,7831.460006,9835.270009,11254.42999,8481.390023,4455.179999,2858.479997,6345.320001,9813.810008,8362.510027,7893.57999,9340.490038,4362.099999,5234.140001,6946.179996,7756.490008,6723.889998,7142.65,244.2900002,4707.920003,4928.180001,8634.540016,5782.350004,3150.679996
North East,NCT of Delhi,7,3,92,9388.040007,10636.54999,10430.83002,9488.630009,9317.950005,8800.709992,7915.430005,7859.14999,8933.850004,9289.809976,9856.750003,13697.93,10920.43003,10897.26,12346.64997,10637.04002,9306.340008,9236.909986,8115.100003,7835.629992,8717.870005,12912.29998,9306.220023,6979.770017
North Goa,Goa,30,1,585,15973.48001,17777.23999,17111.82,16044.64,15024.69,6361.959994,5814.279995,6719.600005,6933.49999,12405.7,16577.14999,17321.28,17075.09001,17764.97001,17802.55999,16702.06,17740.28,14554.26,7371.009996,9142.18,13808.57999,16215.38,15802.29,17342.67
North Tripura,Tripura,16,4,292,4731.819994,8074.939998,8471.33,9780.769998,6218.709991,5335.309996,2276.58,5292.1,5290.359991,6316.319998,6782.829995,8836.259998,6566.449996,7417.179992,6932.150001,5730.629997,5634.589996,5486.969997,3585.349999,4308.88,4567.719999,9593.280001,6778.999995,6441.859998
North West,NCT of Delhi,7,1,90,49684.37997,55615.64,52235.17999,47925.86002,46014.66999,42679.25005,39303.92001,37690.94998,42904.12992,45653.57004,49423.05001,57823.79005,50651.81009,50732.19994,56852.73001,52733.59003,46934.62999,45898.58003,43830.11001,39343.23001,45770.85997,54767.47006,44940.55001,47061.32
Nuapada,Odisha,21,25,394,3456.419995,8999.589996,9421.109995,11211.61996,10040.78999,6729.259993,5105,180.8899996,8447.819991,10018.81999,10298.17999,11587.88,6168.829994,7871.219996,10333.77999,8966.46,9642.489989,7533.96999,2094.759999,6061.040004,4894.369999,8856.589996,7360.840002,6219.71
Osmanabad,Maharashtra,27,29,525,16553.95001,29096.34994,29702.19994,31646.53997,29914.34995,23192.47996,20124.99997,22318.07994,11575.56,19977.03995,30369.85996,32670.92995,19272.95999,23302.74,26948.98997,25527.22995,27009.79995,26329.90995,22364.14996,21687.91998,6276.019998,24343.94996,19096.07,17610.61
Pakur,Jharkhand,20,8,353,4880.229995,7446.479995,7814.459989,7810.269987,5207.649989,4958.789987,1513.780002,4606.529992,4110.319994,5689.809989,6995.059987,9454.129987,5632.400001,6607.149994,6013.049993,5463.539994,5237.259992,5237.419992,3715.229999,3782.520001,3988.369996,6481.009992,6283.079994,6155.489994
Palakkad,Kerala,32,6,593,11508.45999,18196.82999,16905.61,17795.58998,12867.26999,12734.77998,5853.219992,7641.789986,12657.16998,14172.24999,16109.11999,18325.94999,11489.25999,13095.55,18233.44998,16232.73998,16097.42999,16322.64997,13498.93998,8454.009993,10817.41999,14144.14999,12919.11999,13776.4
Palamu,Jharkhand,20,13,358,10590.24,17696.81999,17508.53999,18462.09997,15722.64997,7509.249997,11430.06999,12790.93998,15166.78998,16176.95998,19368.65998,23167.08997,12154.38999,13193.16,14083.70999,14053.23999,16301.80998,13924.02,9104.769996,8685.879994,11246.22999,17299.45997,15727.98998,13232.33
Pali,Rajasthan,8,20,118,32771.62001,49706.07993,47680.61988,47285.90987,43525.0099,41336.43995,37582.61997,34855.92993,45356.1299,42855.51993,46677.48994,51720.3199,34457.62,41146.81998,45482.46998,47864.11993,44880.47995,39241.45999,33705.70999,30625.79,36365.15997,42623.54994,38049.46998,33086.33002
Palwal,Haryana,6,21,89,15477.97999,21785.02001,16598.93,16368.55,14145.83999,12257.2,12754.88001,13044.72,14238.6,17694.11001,18705.67001,19757.21998,17741.28003,17340.15,16911.67001,17633.44001,16139.62999,12186.03999,11519.37,12943.13,12917.31999,19501.36999,17652.06,17495.27
Panch Mahals,Gujarat,24,17,484,19185.52,26774.08997,27566.73998,27720.94998,26251.67996,19703.13998,18062.70999,15399.89997,13570.45995,22285.91996,23039.30997,25678.78997,20609.20999,23167.70999,25950.19998,27803.99997,26562.79998,22234.92996,12705.31001,9880.249999,13430.69999,25276.08997,18066.97999,18055.63999
Panchkula,Haryana,6,1,69,11669.39,14272.86999,12646.05998,11096.32999,10981.93001,10590.69,9779.989999,8554.689997,9866.610001,12921.46999,11673.87,17015.64002,12621.04997,12006.04001,12600.08,13393.15,11191.89999,10329.51,9116.429988,9139.080002,9137.759993,16418.10001,14584.78997,11994.65002
Panipat,Haryana,6,7,75,21998.77001,26467.36,23324.50999,25306.00002,53115.42977,20906.83001,21892.41997,19532.93001,23479.29,24432.38999,27464.19999,30869.94,27692.73999,27387.98,29214.87,28970.68999,25224.09,21213.97,24128.72002,27640.17002,46348.18998,29065.54,25896.3,27583.61
Panna,Madhya Pradesh,23,9,426,10377.96999,21086.73999,20925.77998,25072.73994,21017.98996,15990.02997,14534.32998,16635.71995,9519.299994,20676.67996,21020.00998,24979.74996,15896.57,16897.78999,20338.91998,23676.11999,26910.74998,21990.43998,10542.32,11616.26,16624.04998,20300.16999,16319.92999,14684.43999
Papum Pare,Arunanchal Pradesh,12,4,248,2541.69,8796.360015,8156.649998,9126.670001,7487.360006,6942.770003,1904.489999,6936.680001,8482.920006,8504.420018,10454.46999,10275.12001,6063.190006,6795.509999,7726.329995,7599.160003,7663.149997,7558.70001,3281.110001,5965.990002,8723.339991,8701.520012,8050.089999,6809.539998
Parbhani,Maharashtra,27,17,513,19647.29998,31185.45995,29355.42996,33607.25998,30254.87996,1775.73,22869.12996,10635.41997,17365.76996,21587.12995,28670.21994,30765.26998,25206.43996,28703.36998,31522.85996,29543.36998,29369.45998,26414.26997,7377.999993,20682.28997,8830.550007,23949.29996,19885.53,18531.17999
Pashchim Champaran,Bihar,10,1,203,16135.20998,25343.81998,25046.49999,26676.17997,21770.83997,19122.53998,13576.86,19661.82997,23031.77998,23061.78999,23038.47998,36853.07997,20875.47998,21310.70999,25760.38998,23055.90998,23156.81997,20175.28998,17163.50997,14883.25999,18937.34998,24897.92997,26780.53998,21827.83999
Pashchim Medinipur,West Bengal,19,18,344,34612.73999,44677.90996,46136.56994,47471.09996,40187.21994,36604.17994,34501.20995,24547.30996,1516.349996,42077.58995,43351.13997,59089.05992,38579.80998,48173.80998,41369.68995,40624.40993,45310.19995,40275.32995,31783.32996,31324.15998,29364.68996,53462.21996,37396.89998,36089.76996
Pashchimi Singhbhum,Jharkhand,20,23,368,13835.55999,23487.70999,25494.54999,30612.11994,23809.85998,19763.69997,13695.96999,15162.53997,7392.48999,24036.94,27087.29999,28047.79999,16369.76999,19107.43999,19578.39999,20280.36999,23219.29999,19189.58999,13658.9,13355.88,15934.74999,25036.77998,19300.29999,17738.68999
Patan,Gujarat,24,3,470,15002.11,20303.28,21301.40997,21693.16996,20437.31996,18790.39996,16180.82,13400.17998,17142.60997,20219.92998,19319.17999,21586.68998,14276.14,18058.94999,19369.58999,21556.59998,19936.93998,17528.32999,15028.96,13980.65999,12124.24998,18838.06998,15870.95,14561.13
Pathanamthitta,Kerala,32,12,599,5741.739998,9434.159994,8680.380003,8509.349989,7191.279994,5885.189996,2002.78,10114.51999,6462.489997,7126.17,7466.979993,8900.409995,5591.190001,6044.369994,7891.879996,7392.319994,7516.48,8226.969988,7812.179991,4802.059991,6539.829994,6675.119997,6061.449996,7167.779997
Patiala,Punjab,3,14,48,28589.81999,36318.29998,32564.08999,33282.15998,29701.29998,28142.59,26658.68002,25982.98,29295.09,35330.77999,33567.69999,41981.32999,31916.05,29976.64999,31393.47001,33459.26998,31447.02999,26935.54998,25161.57999,25354.68999,25985.37,41168.05002,37190.33999,31211.82998
Patna,Bihar,10,28,230,58039.97997,68230.25997,64588.03005,61082.45004,53111.12997,28510.71998,28437.89,49447.51002,57111.52002,47946.02997,60898.44996,91806.33999,55498.63999,61747.86004,59421.79,54874.23998,60991.83006,56382.24001,42121.46995,46175.83002,42503.70997,75344.83999,64107.72995,61192.99
Perambalur,Tamil Nadu,33,14,615,5698.65,8612.979991,8630.639992,8185.909994,8043.009991,9224.779995,4949.999986,2046.449995,6942.999983,7773.68,7141.749995,8261.229994,5177.520001,5878.789997,7706.729994,7568.16999,8188.119992,5814.719992,8516.709992,783.429998,6049.40999,6778.919993,6099.919991,5725.949994
Peren,Nagaland,13,11,271,509.8100004,2984.68,3798.349998,4457.259996,3127.170007,2807.74,248.4600001,2189.35,3603.320001,3137.140008,3036.879997,3298.040011,1601,1880.430001,2467.039998,2720.030001,2426,2767.710002,850.6400006,1577.380001,2150.980001,3142.600008,2119.930003,1476.569999
Phek,Nagaland,13,6,266,570.3999997,3406.450004,4309.860008,4827.629995,3900.120004,3202.450005,1228.78,3079.130002,4545.889985,3639.460009,4154.720004,3804.060013,1818.229999,1944.15,2751.539999,2913.050002,3010.47,3393.090005,1171.810001,1945.460001,2905.400004,3419.02001,2594.540001,2131.209999
Pilibhit,Uttar Pradesh,9,20,151,7762.670001,15665.11998,13518.88999,14248.25997,12951.16997,13119.82998,11400.81998,10295.23998,11490.68998,13285.05998,13440.51999,18167.37998,11094.07999,11226.28999,14752.18999,16367.07998,21059.11998,10253.12999,9088.159993,8557.529992,10124.63999,14770.24998,13747.00999,11689.41999
Pithoragarh,Uttarakhand,5,7,62,6190.519998,15424.77003,14270.64004,16522.20998,17259.78997,15142.77999,14625.95999,13489.16003,15908.45001,15441.37004,19827.77001,19978.32994,10814.56,11009.79,14197.07003,14024.42004,19679.03002,12813.13003,9345.769997,11507.78,11888.30001,17354.85,15309.43001,10884.92999
Porbandar,Gujarat,24,11,478,8509.079998,11089.18,11536.25999,11733.34999,11033.30999,10008.9,7892.839998,5362.94,8077.969992,10281.40999,11094.54999,11691.46999,7712.790001,9123.25,9372.569985,9793.239999,9777.949995,8803.809984,7186.80999,4382.499997,6388.320001,8606.369995,8588.759995,8307.109995
Prakasam,Andhra Pradesh,28,18,549,35557.40999,61290.20997,66063.69994,63772.11988,56544.45994,59818.99992,43247.47,7747.159977,47309.78998,47222.25998,52390.82998,53497.84999,38507.87998,43006.03997,56752.54998,52009.22998,58712.34994,52893.15998,34484.95998,47421.41995,40922.90999,48907.41997,43446.71998,45580.51998
Pratapgarh,Rajasthan,8,33,131,8967.969999,16673.31998,16573.34997,18049.18998,15431.04997,9070.189981,11240.12998,9188.549961,10863.96997,12628.73998,13822.09998,15422.02997,11058.46999,12849.92999,16727.28998,19671.88997,17506.07999,13137.45998,8795.279996,7351.080008,9621.449995,12837.24997,10847.79998,10064.57999
Pratapgarh,Uttar Pradesh,9,42,173,20078.49999,29338.90998,26542.55999,24946.53999,22747.76,10616.23998,18449.53999,17127.69999,18437.14998,22908.06998,27985.00998,33413.06998,24968.24999,24720.80999,28296.29999,24977.81999,27006.04999,20005.29999,16633.03999,12675.40998,16456.17999,23401.42999,26455.57999,23002.44
Pudukkottai,Tamil Nadu,33,20,621,12091.29999,20429.62997,20332.54999,20718.32998,19565.04998,20705.87999,16096.81997,15860.44999,17775.57997,17865.14997,17191.70997,18302.66997,11753.26999,14160.77999,19051.17997,19161.71998,19928.45998,18581.60998,18776.55998,16074.76999,15492.53998,15860.43998,12912.98998,12249.14999
Pulwama,Jammu & Kashmir,1,12,12,2934.990001,3238.049995,2998.58,3378.389994,3660.509997,4065.829993,3302.449997,3557.2,3679.109997,3854.659995,3435.599995,3350.869997,2457.839997,5370.089991,2856.949996,3588.2,3406.839999,3384.179998,3552.429995,3351.929997,3352.409997,3465.039999,3416.399995,2772.449998
Punch,Jammu & Kashmir,1,5,5,7531.739998,10408.95999,10519.66,10741.71999,10239.40999,10741.84999,8375.709993,8446.289991,10385.52999,13107,11428.63999,11604.05999,8473.429989,9313.359995,9471.679991,11026.17999,10061.86999,9192.179992,7211.309992,7498.649989,7850.999992,11986.82999,10327.64999,8824.549989
Pune,Maharashtra,27,25,521,168354.9199,200652.99,193369.2899,188757.81,179935.9399,182774.68,78804.84992,86331.75996,91250.51997,116279.0999,186545.17,190006.09,169574.5999,178806.51,194288.2199,185347.11,194436.4899,180046.8599,112705.49,121830.35,86088.31,170492.3,172390.95,168515.64
Purba Champaran,Bihar,10,2,204,23766.17999,32231.87999,30703.29999,29543.96999,25519.93999,21123.85998,15324.97999,23366.04998,31319.23997,25929.94999,28966.98999,50104.47998,25673.70998,27782.41,29929.89999,26561.40998,28192.76998,23989.42998,20844.12999,18083.89998,21797.70998,33110.13998,35572.00998,28700.21998
Purba Medinipur,West Bengal,19,19,345,29806.43999,34949.10995,35821.60998,42931.19996,28404.14003,33238.82992,30681.80999,19225.67997,3966.179997,32001.18997,34510.57995,51508.24993,33605.78002,38884.00988,32115.30995,34844.77003,35020.46992,32978.34001,34904.37013,30437.85002,25937.63995,50411.91999,32948.21003,32137.83998
Purbi Singhbhum,Jharkhand,20,12,357,28297.06999,36723.07,36877.92996,34389.54001,30344.67,25247.78,22731.89,15433.86997,9486.859998,33697.13999,47663.21007,41828.17996,30692.71996,36318.40999,33219.32999,29448.68999,32364.58997,29272.06001,17532.98001,29684.49998,21259.69,40516.51006,32301,30556.82004
Puri,Odisha,21,18,387,12027.18999,18555.15999,17989.44,18588.43998,16436.88998,15148.33998,14578.76999,12670.48,13574.14999,15193.49998,18420.03999,19915.75999,13061.6,16065.23999,14837.72,14683.18999,7184.479996,9528.729989,9468.489987,9872.389999,11142.78999,15069.44,13510.51999,13423.18
Purnia,Bihar,10,9,211,18973.02999,25419.62999,26285.72,24143.67998,17776.02999,16308.49999,5065.929983,15978.72,15613.98999,18588.04999,20960.03999,34615.30999,19898.41999,23189.57999,22935.55996,20036.83999,18331.39998,18845.65998,13786.82998,14267.73998,14727.50998,28794.69998,24309.59998,21671.43999
Puruliya,West Bengal,19,14,340,15684.41999,24110.98997,25563.36995,28370.10997,24186.47995,20074.01996,18083.36997,13989.03,12745.41999,22437.94994,23893.36997,30554.78996,19065.93,24972.91,22645.67997,22273.69996,25187.18995,24051.55997,16351.68,15359.31,16951.36998,30433.40997,20791.05999,18311.73999
Rae Bareli,Uttar Pradesh,9,27,158,24857.63998,36089.14999,33400.96998,32996.48997,28955.03,24756.37998,24582.83,23635.89998,24105.98998,29318.69997,33716.75998,37959.63998,33421.49996,32013.09998,39954.41997,34720.49999,38744.86998,29825.22,23507.03997,19985.17998,21997.13998,30752.43997,32992.57998,29489.18996
Raichur,Karnataka,29,5,559,24479.27,36893.93995,38010.84992,37330.37995,34485.64993,38745.07,31504.26997,16971.36997,29883.05996,29789.16997,35588.69,36822.41996,30514.52998,31206.82,35795.93998,31695.60998,32464.45997,29343.42998,24606.14,27439.89,19248.82998,33720.88998,28488.88999,27279.84998
Raigarh,Chhattisgarh,22,4,403,27266.46996,39052.67999,40235.41997,43528.88997,39285.43996,26400.31998,23224.12998,6640.059987,14347.39998,33961.63996,40153.59,44799.85996,35004.08997,36308.78997,39163.67997,39974.55997,46236.57995,36621.89999,8952.969997,20281.94999,21058.12998,37181.02999,35786.10998,34986.41999
