DISTRICT,ST_NM,ST_CEN_CD,DT_CEN_CD,censuscode,20_mean,20_mean,20_mean,20_mean,20_mean,20_mean,20_mean,20_mean,20_mean,20_mean,20_mean,20_mean,19_mean,19_mean,19_mean,19_mean,19_mean,19_mean,19_mean,19_mean,19_mean,19_mean,19_mean,19_mean
Thiruvallur,Tamil Nadu,33,1,602,3.60901778,4.131472056,4.118653281,4.019634225,3.772034147,3.714456454,2.954990409,0.7968276,1.173649443,3.8705493,3.531313466,3.399462847,3.899804963,3.669939248,4.325918918,4.024615042,3.886988748,3.951836549,4.191172787,1.294859317,3.706106278,3.374293386,3.36375943,3.455040924
Thiruvananthapuram,Kerala,32,14,601,1.904205064,2.366664078,2.002847999,1.936658258,1.419417013,1.621340577,0.965252693,2.16034436,0.733384421,1.801956542,1.914174022,1.84998448,1.764995635,1.837515762,2.122247551,2.073657,1.844660005,1.969923368,1.829038704,1.406090794,1.754245805,1.586824133,1.654353478,2.019516928
Thiruvarur,Tamil Nadu,33,18,619,0.670818173,1.059239079,1.117780034,1.222993811,1.088480007,1.148552959,0.579010988,0.877804044,0.90311109,1.007633205,0.91264752,0.896256349,0.64692954,0.753093545,0.991378705,0.984141656,1.031485825,0.623564502,0.927587034,0.486209253,0.805390155,0.855908208,0.701548618,0.702329854
Thoothukkudi,Tamil Nadu,33,26,627,0.770542352,1.103734889,1.069039364,1.04673904,0.992960816,0.887869816,0.712992747,1.428908452,0.897791361,1.191289057,1.016536969,1.194377137,0.835692195,0.839673858,1.076351319,1.082753272,1.175420334,1.273965241,1.175703598,0.953462117,1.053308397,1.106775532,0.78833052,0.828439082
Thoubal,Manipur,14,5,276,0.708241548,0.876417666,1.037219193,0.999670119,0.90204471,0.431368593,0.061098691,0.64890676,0.67192748,0.918811341,1.035790621,1.005719737,0.922949836,0.979621046,0.887696292,1.031390403,0.959953653,0.860177208,0.697216466,0.7028735,0.643794983,0.829359322,0.861998364,0.902121046
Thrissur,Kerala,32,7,594,0.981968738,1.251876346,1.107150399,1.076955887,0.879112886,0.656411948,0.258045849,0.457605418,0.958238276,0.909619311,1.172667592,1.352657172,0.963891629,0.99540257,1.124278569,1.030668287,1.061747134,1.17626398,0.971465091,0.814012504,0.917474817,1.039838832,0.975202501,1.147459535
Tikamgarh,Madhya Pradesh,23,7,424,0.692561536,1.078933746,1.004475883,1.127448048,1.074767655,0.778610535,0.770400275,0.5440434,0.582111416,0.982724867,1.144640747,1.196305497,1.275220841,1.093900007,1.163874319,1.227644735,1.25834982,1.010914423,0.450511464,0.481297063,0.649978145,0.925603097,0.946165937,0.851109577
Tinsukia,Assam,18,10,309,1.109089091,1.363316815,1.288345845,1.189801302,1.225799796,9.738175129,0.63726076,1.185523524,0.644529028,4.9671496,1.649575074,4.564032066,1.109655654,1.37555856,1.576146146,1.954840841,1.304293295,1.523956454,1.181609609,1.351332327,1.294522519,1.346402904,1.427115617,1.256843844
Tirap,Arunanchal Pradesh,12,10,254,0.064656015,0.332501881,0.338334587,0.353015978,0.337928572,0.29956297,0.071298872,0.262540414,0.325898495,0.337801693,0.360435151,0.379640039,0.185737782,0.178195489,0.269522556,0.261716165,0.284234022,0.303734022,0.149829887,0.19762782,0.25712876,0.300468986,0.278074248,0.185092105
Tiruchirappalli,Tamil Nadu,33,13,614,1.164193953,1.552126976,1.464590232,1.386493489,1.391379999,1.440795813,0.945827442,0.395252558,1.405267907,1.378699999,1.296790697,1.446299999,1.150101861,1.149612092,1.421529767,1.404147442,1.407726047,1.322323254,1.542841395,0.705746047,1.245936277,1.227493953,1.108715347,1.110412558
Tirunelveli,Tamil Nadu,33,27,628,0.84764799,1.109669719,1.082003414,1.072951109,1.03810492,1.006337109,0.646911997,1.458558435,0.823307776,1.079949091,0.976354182,1.067892595,0.882536086,0.896943969,1.134240571,1.158727922,1.170767654,1.282154585,1.250857675,1.02993295,1.021512338,1.07213503,0.868858295,0.845433493
Tiruppur,Tamil Nadu,33,32,633,1.11323286,1.536039623,1.448872614,1.414263809,1.309523867,1.427497881,0.781281926,1.186876085,1.598273817,1.487455109,1.243161845,1.614191986,1.131787516,1.193440261,1.449694548,1.400033894,1.425263689,1.383127546,1.591371908,0.566251059,0.996512529,1.343982164,1.069939474,1.09893556
Tiruvannamalai,Tamil Nadu,33,5,606,0.607255795,0.964452204,0.984651955,0.997733238,0.825334548,0.983268211,0.761869959,0.523628572,0.552487431,0.864052367,0.749713533,0.863542192,0.586809731,0.745554205,0.951230219,0.880733879,0.833128184,0.879127441,0.720454499,0.072440868,0.626803657,0.693758477,0.582712825,0.580344501
Tonk,Rajasthan,8,22,120,0.413747813,0.718281986,0.655378863,0.687555277,0.605375416,0.551808155,0.478354632,0.539767483,0.551144015,0.555758788,0.661198366,0.74094411,0.473760008,0.552513654,0.649105202,0.633403414,0.64667241,0.52033883,0.423581579,0.414717111,0.455302774,0.623751258,0.516920568,0.45098335
Tuensang,Nagaland,13,7,267,0.065986612,0.340210945,0.331691446,0.364213435,0.349406088,0.319409201,0.079357048,0.266905114,0.424271035,0.354147273,0.383808672,0.377200126,0.179916712,0.178077372,0.24072624,0.273789212,0.287204017,0.320783841,0.14348019,0.174039075,0.265062661,0.326789134,0.278471238,0.192620067
Tumkur,Karnataka,29,17,571,0.777492653,1.140057015,1.158763666,1.115805086,0.961472235,0.96692915,0.685248442,0.653497786,0.824523491,0.8382466,0.976329793,1.07950625,0.853159018,0.853080058,1.123379834,0.995524902,0.969802499,1.12189447,0.989100081,0.89042145,0.80809338,0.93721188,0.88459775,0.818851248
Udaipur,Rajasthan,8,32,130,0.661349754,0.970638952,0.893406546,0.927186578,0.859212437,0.676021767,0.673283469,0.525693779,0.686921112,0.817063174,0.834831915,0.892486578,0.687221931,0.783700491,0.920555155,0.947401145,0.837755809,0.720251063,0.568718003,0.402889362,0.642058264,0.839279541,0.69330491,0.647023732
Udalguri,Assam,18,27,326,0.398445737,0.66291905,0.678466372,0.66576306,0.548011442,0.516885844,0.060316105,0.459891191,0.550782288,0.665776193,0.810456804,0.80120439,0.754357001,0.775960041,0.623807334,0.643010974,0.521546758,0.536350247,0.219529124,0.295952537,0.491184691,0.726895225,0.650596566,0.618560172
Udhampur,Jammu & Kashmir,1,19,19,0.662917167,0.862277161,0.831568127,0.812062575,0.837580281,0.765384153,0.671793216,0.729918967,0.779128901,1.008437124,0.994855942,1.026700929,0.792411464,0.76147434,0.863371849,0.836944777,0.789181422,0.687029562,0.614857442,0.588384603,0.676649159,1.024194177,0.820315125,0.766956032
Udham Singh Nagar,Uttarakhand,5,12,67,1.749092826,2.501205712,1.967090785,2.075091466,1.937364161,1.782669159,1.638504589,1.757388644,1.519562733,2.137793267,2.05620265,2.955073784,2.269922475,2.017822508,2.393546411,2.155645698,2.209141108,1.582912615,1.717536892,1.597145868,1.698513432,2.382968378,2.32015981,2.218450868
Udupi,Karnataka,29,15,569,0.391272472,0.63909409,0.67476316,0.741501775,0.569965549,0.505752502,0.094587146,0.368660243,0.501797287,0.531343525,0.546879104,0.674407901,0.389461191,0.462656367,0.577673053,0.53709818,0.602464205,0.61618258,0.534550005,0.300567338,0.287889977,0.578348046,0.450723436,0.446102917
Ujjain,Madhya Pradesh,23,18,435,0.93852946,1.338402905,1.298540435,1.540641807,1.161111217,0.858799352,0.964112348,0.684856173,0.410153026,1.090516544,1.157114769,1.382634705,1.071637126,1.080942694,1.272970136,1.542289587,1.389306537,1.130960773,0.820282809,0.504294753,0.690373849,0.994117513,0.993560935,0.977309443
Ukhrul,Manipur,14,8,279,0.058781901,0.320345789,0.46371614,0.545318787,0.404823622,0.300356241,0.01810513,0.2860709,0.348556746,0.344344135,0.334532706,0.358886422,0.171449351,0.201164968,0.314261824,0.297005052,0.325692448,0.31919258,0.163574166,0.184090672,0.260379758,0.329797928,0.243813257,0.168134309
Umaria,Madhya Pradesh,23,14,431,0.232786906,0.528780488,0.550864356,0.622944371,0.581125801,0.346554985,0.353603337,0.443510483,0.347489088,0.624422763,0.520697475,0.678444585,0.368196834,0.420871631,0.488283269,0.598034659,0.645227214,0.496507916,0.34216303,0.317851091,0.499914419,0.671664955,0.439496363,0.371025246
Una,Himachal Pradesh,2,7,29,0.694422076,1.015326858,0.874930126,0.796280198,0.902338937,0.791783513,0.751281381,0.72776646,0.80242539,1.020987682,0.920505683,1.169594978,0.72889981,0.717828043,0.86815964,0.884669587,0.839651823,0.787906204,0.694107058,0.74629204,0.7164081,1.110217905,1.019761961,0.85082899
Unnao,Uttar Pradesh,9,25,156,0.810995293,1.257843667,1.116977886,1.111878149,1.011452129,1.030626743,0.898798566,0.863626785,0.834072792,1.046020488,1.16207804,1.34131512,1.034610418,1.013635947,1.292366634,1.138327572,1.230991129,0.991260566,0.82588098,0.71137009,0.751917293,1.147299379,1.081425477,0.987736226
Upper Siang,Arunanchal Pradesh,12,8,252,-0.001970307,0.254571112,0.235106425,0.372155681,0.308147635,0.224985154,0.144152075,0.263486611,0.366651866,0.281367005,0.244508117,0.33500125,0.124635216,0.175233246,0.225654225,0.222694048,0.261177466,0.290127099,0.126406272,0.116484529,0.319814347,0.277471071,0.276321077,0.094396004
Upper Subansiri,Arunanchal Pradesh,12,5,249,-0.017626202,0.253510717,0.25908388,0.347259871,0.328943052,0.322289125,0.216924706,0.270949343,0.393112045,0.311853704,0.242533149,0.33710258,0.122064799,0.182040397,0.226541322,0.229601623,0.241720519,0.269885927,0.188767236,0.147784083,0.284537383,0.292695441,0.257869638,0.093680945
Uttar Dinajpur,West Bengal,19,4,330,0.913307236,1.148926073,1.249629474,1.20919321,0.876941372,0.592683917,0.315884778,0.707095558,0.868750373,1.011695451,1.072799259,1.539783661,0.95982131,1.13715293,1.100162553,1.015996534,0.918829258,0.900669335,0.678583039,0.680451204,0.759383851,1.449679076,1.1424371,0.996192553
Uttara Kannada,Karnataka,29,9,563,0.211748442,0.468968758,0.509491891,0.559126894,0.51443576,0.306435719,0.125332616,0.354822679,0.278964698,0.404381966,0.448358539,0.510952275,0.218934451,0.327460871,0.417459451,0.41336128,0.44961227,0.416006374,0.246967784,0.268130976,0.226610503,0.412713912,0.298259069,0.261995899
Uttarkashi,Uttarakhand,5,1,56,0.171683031,0.379053567,0.365658508,0.403704447,0.420109827,0.380912641,0.378564938,0.330920404,0.357269843,0.390024433,0.450595944,0.495522649,0.247433327,0.254693351,0.344998631,0.322040141,0.374457029,0.400030825,0.271318157,0.267908485,0.297921272,0.449482143,0.366918669,0.253915883
Vadodara,Gujarat,24,19,486,1.87473644,2.120470717,2.019376944,1.926762427,1.842914448,1.907857525,1.526371303,1.19345369,0.578237836,1.676936111,1.753318749,1.949859785,1.816864162,1.86112461,2.000390069,2.081521005,1.912073428,1.745408255,1.144768067,0.855671289,1.209955986,1.844057772,1.634470771,1.684611511
Vaishali,Bihar,10,18,220,1.825395724,2.180880992,2.089656268,2.008845561,1.755226266,1.070850182,1.184938378,1.665799152,2.062297322,1.667215481,2.085544963,3.738901408,1.776907375,2.042966493,1.995811668,1.802304063,1.869867129,1.827721933,1.287675717,1.277528403,1.384461776,2.864963412,2.292145194,1.957782591
Valsad,Gujarat,24,24,491,1.186751354,1.468905528,1.504716185,1.474721534,1.44628067,1.341207461,1.218303134,0.485412182,0.665047803,1.182848832,1.209660358,1.449421675,1.230808985,1.273849702,1.415113992,1.3784422,1.448152035,1.248723006,0.868156716,0.690485392,0.819741926,1.341598582,1.123003944,1.150954068
Varanasi,Uttar Pradesh,9,66,197,3.837668665,4.876797853,4.153879311,3.664260371,3.341669165,2.082717393,3.071258117,2.442961019,2.911286855,3.157416293,4.206056974,5.262438787,4.162395053,4.467792353,4.619211645,3.982647426,4.419139179,3.910319838,2.865627187,2.915374813,2.97651549,3.794445276,4.150489754,3.704817589
Vellore,Tamil Nadu,33,4,605,1.071841355,1.469779449,1.396678002,1.388323198,1.170276202,1.40419767,0.95419183,0.695412072,0.558527603,1.351400941,1.159468549,1.120409838,1.137589062,1.2014669,1.423728056,1.357128379,1.278340719,1.426994056,1.43991549,0.913757945,1.153088391,1.138382287,1.038537222,0.986558452
Vidisha,Madhya Pradesh,23,26,443,0.417439429,0.763161984,0.761264471,2.895520209,0.868977539,0.544307461,0.673883736,0.5061905,0.151089194,0.768532642,0.681998819,0.856868298,0.572941681,0.598611974,0.746076328,1.338085601,1.229127625,0.700783125,0.308359777,0.45371489,0.469335602,0.767474269,0.562954009,0.50827857
Viluppuram,Tamil Nadu,33,6,607,0.723811493,1.080793114,1.052831386,1.053997029,0.956858707,1.076969679,0.889699706,0.58341479,0.823104301,0.977031427,0.846731715,0.966340837,0.772244196,0.855358109,1.074475577,0.988423091,1.030003495,1.087011329,0.990726705,0.193753822,0.66862552,0.821284186,0.694968106,0.723869746
Virudunagar,Tamil Nadu,33,24,625,0.731833228,1.067381032,1.053633738,1.021797141,0.974679786,0.942280228,0.422118559,1.248941923,0.915909637,0.942183033,0.858607515,1.124037915,0.731131213,0.780126545,1.024511378,1.069350911,1.025629119,1.131099937,1.029514025,0.930002405,0.765037771,0.953548092,0.759485156,0.633656834
Visakhapatnam,Andhra Pradesh,28,13,544,0.779668335,1.097790741,1.124920646,1.131831993,1.057562387,0.950652465,1.130494646,0.137415614,0.915092535,0.91956823,1.108690083,1.09534066,0.844820006,1.033979623,1.113006536,1.144156677,0.985203149,1.057512691,0.966971018,0.882148876,0.407279173,1.044163268,1.000087458,0.924792932
Vizianagaram,Andhra Pradesh,28,12,543,0.273883932,0.615642364,0.656486397,0.749547695,0.694222342,0.556719623,0.52474864,0.109298876,0.638922741,0.580570184,0.675854189,0.675438519,0.413072905,0.574647443,0.623483134,0.664446137,0.616700398,0.610419296,0.300862169,0.337691693,0.338430178,0.543963728,0.500105549,0.435836416
Warangal,Andhra Pradesh,28,9,540,0.560049266,0.896321853,0.915032023,0.926062329,0.876401951,0.797898383,0.18011824,0.179344913,0.676907966,0.73753683,0.898966514,0.976294518,0.572658646,0.641770417,0.870263655,0.767400155,0.778297124,0.686359518,0.089809609,0.705251656,0.072966165,0.712562337,0.635166791,0.590480428
Wardha,Maharashtra,27,8,504,0.6124599,1.039877004,0.922390476,0.902365116,0.927590185,0.274677296,0.721828757,0.800142965,0.487077917,0.748828693,0.917685601,1.102352753,0.74257814,0.852557851,0.851423001,0.822934761,0.866526658,0.519948646,0.02726241,0.604739744,0.032777848,0.831461673,0.761629683,0.749346034
Washim,Maharashtra,27,6,502,0.397290467,0.797125854,0.701743111,0.767734842,0.719531279,0.553622241,0.481661192,0.603774874,0.305369218,0.536449243,0.695926039,0.774575137,0.607742571,0.700719888,0.730760847,0.703443718,0.660861315,0.708449707,0.037809421,0.485010239,0.30632791,0.623835155,0.478525445,0.459501913
Wayanad,Kerala,32,3,590,0.174211249,0.464454697,0.473903013,0.477815843,0.293905958,0.556376754,0.065846667,0.040055953,0.383081378,0.419000687,0.399382546,0.519969568,0.181532345,0.272560126,0.422726023,0.377159124,0.441318346,0.546109746,0.382027093,0.036044959,0.248141749,0.309819378,0.289786984,0.267989595
West,NCT of Delhi,7,7,96,33.71759367,39.40723433,37.15649999,33.5347188,32.09987503,31.67831252,29.53390627,27.84314064,31.3052343,32.39454692,36.42464068,44.19554684,35.886625,35.49209371,40.26106253,38.13537494,33.92303129,33.48856249,32.87434374,28.0026875,32.184,40.90135939,33.38235941,29.54460933
West,Sikkim,11,2,242,0.138181962,0.363185925,0.38510382,0.479914407,0.378950705,0.413667776,0.361507369,0.339941353,0.447001108,0.382805516,0.425423998,0.48360913,0.241722935,0.2987288,0.367223015,0.396886986,0.374872405,0.409296243,0.240689491,0.230981138,0.322531304,0.451033444,0.357468695,0.25319385
West Garo Hills,Meghalaya,17,1,293,0.091663011,0.321164859,0.359825099,0.577928883,0.508903255,0.423224428,0.066049989,0.371329947,0.283148234,0.542318171,0.614859732,0.701314937,0.25522743,0.2741278,0.543868621,0.531643962,0.408117063,0.455451974,0.329037174,0.323614061,0.458196721,0.598206533,0.551772685,0.548464558
West Godavari,Andhra Pradesh,28,15,546,0.661306891,1.006660429,1.073587033,1.026032151,0.917157728,0.902673342,0.508963236,0.035353538,0.773213071,0.782284885,1.001096323,0.944158386,0.783364079,0.933355119,1.047075503,1.011308208,0.936094346,0.868392409,0.410110686,0.752587429,0.23843484,0.832737382,0.783491105,0.906604822
West Kameng,Arunanchal Pradesh,12,2,246,0.000186926,0.318634031,0.286228939,0.377995155,0.292148023,0.300359391,0.213966664,0.272232266,0.368324174,0.322346519,0.289933835,0.361695352,0.141397787,0.192723624,0.24137067,0.268425772,0.28611071,0.2964795,0.192892472,0.203141225,0.369704606,0.336787911,0.252651674,0.11365717
West Khasi Hills,Meghalaya,17,4,296,0.094825304,0.353162643,0.47457463,0.509422855,0.358816875,0.259436167,0.068583946,0.300004437,0.394622324,0.393461753,0.354784634,0.428169853,0.204976892,0.250316116,0.312487521,0.338787667,0.351506267,0.321184605,0.260892151,0.189382187,0.298393907,0.394220801,0.287231486,0.181242652
West Nimar,Madhya Pradesh,23,23,440,0.394741602,0.698869802,0.73127412,0.778313575,0.695840499,0.22917983,0.522920373,0.426477314,0.428211301,0.724527194,0.603795006,0.732337037,0.425074057,0.54125613,0.633245434,0.722680335,0.682655691,0.578352021,0.107067797,0.250571259,0.364226286,0.749402123,0.456104936,0.419682579
West Siang,Arunanchal Pradesh,12,6,250,-0.015900739,0.272024911,0.256695349,0.332282569,0.310957905,0.35411067,0.145968244,0.28439923,0.377135794,0.298285994,0.246040028,0.342198903,0.119646312,0.165484063,0.212635307,0.229048513,0.234468399,0.277518244,0.17075325,0.147104181,0.290926054,0.280168763,0.255112311,0.085278933
West Tripura,Tripura,16,1,289,1.264375448,1.540622916,1.53936401,1.489717628,1.166765801,0.980627492,0.728007712,0.969395385,0.107231192,1.273733577,1.339079024,1.697471075,1.492389699,1.659796065,1.299058762,1.054226419,1.082606052,1.030588273,0.872266814,0.90137656,0.537043598,1.874434929,1.470930779,1.499968624
Wokha,Nagaland,13,4,264,0.190023652,0.441097446,0.506297303,0.491657993,0.493644748,0.42000473,0.115141911,0.429048012,0.491245268,0.45690279,0.531012299,0.498817406,0.268272233,0.315473037,0.346881504,0.396927625,0.393741722,0.386203879,0.256980842,0.264888836,0.3947079,0.432540208,0.35599456,0.340773415
Yadgir,Karnataka,29,26,580,0.462148202,0.755491487,0.786474464,0.791719336,0.68874171,0.824646166,0.396257318,0.526510527,0.447603241,0.543995114,0.716589631,0.753988521,0.628453604,0.66084028,0.752013648,0.696391484,0.725223156,0.595597347,0.484769862,0.608417542,0.272999341,0.727619139,0.590887588,0.519765016
Yavatmal,Maharashtra,27,14,510,0.471993108,0.884063753,0.77948204,0.81792564,0.742114018,0.215812958,0.588766673,0.502541665,0.393158402,0.605666349,0.772921778,0.862655,0.645913817,0.762168681,0.778768752,0.711752472,0.707263152,0.604046373,0.026562491,0.513455036,0.323357595,0.735489289,0.586892249,0.580523009
Zunheboto,Nagaland,13,3,263,0.232871575,0.468804531,0.471420481,0.517645798,0.447681004,0.406001837,0.102612888,0.351031686,0.479923465,0.439748966,0.684570642,0.512649625,0.345585489,0.364725241,0.334941068,0.385170672,0.390474514,0.390329099,0.230697995,0.272877698,0.382629726,0.449098424,0.39574315,0.468532068
Kabeerdham,Chhattisgarh,22,8,407,0.527225357,0.894634593,0.74863337,0.78459744,0.734053799,0.174247084,0.543408107,0.465879891,0.561370861,0.761505831,0.807972159,0.997697046,0.763676637,0.796097629,0.828932467,0.895583615,0.984237208,0.652681527,0.219390989,0.381140425,0.293529439,1.054192532,0.694821294,0.665643341
